observer,genotype,time_off_food_min,bends,additive,food,date,plate,...9,...10
JB,N2,5,2,NA,OP50,12/14/2021,179,NA,NA
JB,N2,5,3,NA,OP50,12/14/2021,179,NA,NA
JB,N2,5,4,NA,OP50,12/14/2021,179,NA,NA
JB,N2,5,3,NA,OP50,12/14/2021,180,NA,NA
JB,N2,5,6,NA,OP50,12/14/2021,180,NA,NA
JB,N2,5,2,NA,OP50,12/14/2021,180,NA,NA
JB,N2,5,2,NA,OP50,12/14/2021,180,NA,NA
JB,N2,5,3,NA,OP50,12/14/2021,180,NA,NA
JB,N2,5,1,NA,OP50,12/14/2021,180,NA,NA
JB,N2,5,1,NA,OP50,12/14/2021,180,NA,NA
JB,N2,5,3,NA,OP50,12/14/2021,180,NA,NA
JB,N2,5,3,NA,OP50,12/14/2021,180,NA,NA
JB,N2,5,3,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,6,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,4,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,1,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,5,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,6,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,5,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,4,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,2,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,6,NA,OP50,1/31/2022,185,NA,NA
JB,N2,5,1,NA,OP50,1/31/2022,186,NA,NA
JB,N2,5,4,NA,OP50,1/31/2022,186,NA,NA
JB,N2,5,4,NA,OP50,1/31/2022,186,NA,NA
JB,N2,5,3,NA,OP50,1/31/2022,186,NA,NA
JB,N2,5,5,NA,OP50,1/31/2022,186,NA,NA
JB,N2,5,6,NA,OP50,1/31/2022,186,NA,NA
JB,N2,5,2,NA,OP50,1/31/2022,186,NA,NA
JB,N2,5,5,NA,OP50,1/31/2022,186,NA,NA
JB,N2,5,4,NA,OP50,1/31/2022,186,NA,NA
JB,N2,5,4,NA,OP50,1/31/2022,186,NA,NA
JB,cest-1.2,5,3,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,2,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,1,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,3,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,3,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,1,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,6,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,4,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,3,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,2,NA,OP50,1/31/2022,187,NA,NA
JB,cest-1.2,5,1,NA,OP50,1/31/2022,188,NA,NA
JB,cest-1.2,5,4,NA,OP50,1/31/2022,188,NA,NA
JB,cest-1.2,5,4,NA,OP50,1/31/2022,188,NA,NA
JB,cest-1.2,5,4,NA,OP50,1/31/2022,188,NA,NA
JB,cest-1.2,5,3,NA,OP50,1/31/2022,188,NA,NA
JB,cest-1.2,5,3,NA,OP50,1/31/2022,188,NA,NA
JB,cest-1.2,5,2,NA,OP50,1/31/2022,188,NA,NA
JB,cest-1.2,5,3,NA,OP50,1/31/2022,188,NA,NA
JB,cest-1.2,5,3,NA,OP50,1/31/2022,188,NA,NA
JB,cest-1.2,5,4,NA,OP50,1/31/2022,188,NA,NA
JB,N2,5,4,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,5,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,4,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,3,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,3,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,2,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,3,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,7,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,2,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,4,NA,OP50,2/4/2022,189,NA,NA
JB,N2,5,4,NA,OP50,2/4/2022,190,NA,NA
JB,N2,5,4,NA,OP50,2/4/2022,190,NA,NA
JB,N2,5,1,NA,OP50,2/4/2022,190,NA,NA
JB,N2,5,3,NA,OP50,2/4/2022,190,NA,NA
JB,N2,5,2,NA,OP50,2/4/2022,190,NA,NA
JB,N2,5,4,NA,OP50,2/4/2022,190,NA,NA
JB,N2,5,4,NA,OP50,2/4/2022,190,NA,NA
JB,N2,5,4,NA,OP50,2/4/2022,190,NA,NA
JB,N2,5,6,NA,OP50,2/4/2022,190,NA,NA
JB,N2,5,3,NA,OP50,2/4/2022,190,NA,NA
JB,cest-1.2,5,6,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,4,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/4/2022,191,NA,NA
JB,cest-1.2,5,4,NA,OP50,2/4/2022,192,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/4/2022,192,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/4/2022,192,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/4/2022,192,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/4/2022,192,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/4/2022,192,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/4/2022,192,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/4/2022,192,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/4/2022,192,NA,NA
JB,N2,5,5,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,4,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,4,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,4,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,9,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,3,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,2,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,3,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,4,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,3,NA,OP50,2/25/2022,201,NA,NA
JB,N2,5,5,NA,OP50,2/25/2022,202,NA,NA
JB,N2,5,5,NA,OP50,2/25/2022,202,NA,NA
JB,N2,5,3,NA,OP50,2/25/2022,202,NA,NA
JB,N2,5,8,NA,OP50,2/25/2022,202,NA,NA
JB,N2,5,5,NA,OP50,2/25/2022,202,NA,NA
JB,N2,5,7,NA,OP50,2/25/2022,202,NA,NA
JB,N2,5,4,NA,OP50,2/25/2022,202,NA,NA
JB,N2,5,5,NA,OP50,2/25/2022,202,NA,NA
JB,N2,5,3,NA,OP50,2/25/2022,202,NA,NA
JB,cest-1.2,5,4,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,4,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,203,NA,NA
JB,cest-1.2,5,4,NA,OP50,2/25/2022,204,NA,NA
JB,cest-1.2,5,5,NA,OP50,2/25/2022,204,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/25/2022,204,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/25/2022,204,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,204,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,204,NA,NA
JB,cest-1.2,5,3,NA,OP50,2/25/2022,204,NA,NA
JB,cest-1.2,5,1,NA,OP50,2/25/2022,204,NA,NA
JB,cest-1.2,5,2,NA,OP50,2/25/2022,204,NA,NA
JB,cest-1.2,5,5,NA,OP50,3/4/2022,213,NA,NA
JB,cest-1.2,5,5,NA,OP50,3/4/2022,213,NA,NA
JB,cest-1.2,5,3,NA,OP50,3/4/2022,213,NA,NA
JB,cest-1.2,5,4,NA,OP50,3/4/2022,213,NA,NA
JB,cest-1.2,5,4,NA,OP50,3/4/2022,213,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/4/2022,213,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/4/2022,213,NA,NA
JB,cest-1.2,5,5,NA,OP50,3/4/2022,213,NA,NA
JB,cest-1.2,5,3,NA,OP50,3/4/2022,214,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/4/2022,214,NA,NA
JB,cest-1.2,5,3,NA,OP50,3/4/2022,214,NA,NA
JB,cest-1.2,5,3,NA,OP50,3/4/2022,214,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/4/2022,214,NA,NA
JB,cest-1.2,5,5,NA,OP50,3/4/2022,214,NA,NA
JB,cest-1.2,5,6,NA,OP50,3/4/2022,214,NA,NA
JB,cest-1.2,5,2,NA,OP50,3/4/2022,214,NA,NA
JB,cest-1.2,5,3,NA,OP50,3/4/2022,214,NA,NA
JB,N2,5,5,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,3,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,5,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,2,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,3,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,5,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,5,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,4,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,3,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,2,NA,OP50,3/4/2022,215,NA,NA
JB,N2,5,3,NA,OP50,3/4/2022,216,NA,NA
JB,N2,5,3,NA,OP50,3/4/2022,216,NA,NA
JB,N2,5,2,NA,OP50,3/4/2022,216,NA,NA
JB,N2,5,4,NA,OP50,3/4/2022,216,NA,NA
JB,N2,5,6,NA,OP50,3/4/2022,216,NA,NA
JB,N2,5,3,NA,OP50,3/4/2022,216,NA,NA
JB,N2,5,5,NA,OP50,3/4/2022,216,NA,NA
JB,N2,5,4,NA,OP50,3/4/2022,216,NA,NA
JB,N2,5,4,NA,OP50,3/4/2022,216,NA,NA
JB,N2,5,3,NA,OP50,3/4/2022,216,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,5,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,5,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/27/2022,235,NA,NA
JB,cest-1.2,5,5,NA,OP50,4/27/2022,236,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/27/2022,236,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/27/2022,236,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/27/2022,236,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/27/2022,236,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/27/2022,236,NA,NA
JB,cest-1.2,5,3,NA,OP50,4/27/2022,236,NA,NA
JB,cest-1.2,5,2,NA,OP50,4/27/2022,236,NA,NA
JB,cest-1.2,5,4,NA,OP50,4/27/2022,236,NA,NA
JB,cest-1.2,5,5,NA,OP50,4/27/2022,236,NA,NA
JB,N2,5,4,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,4,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,4,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,4,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,5,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,3,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,4,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,5,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,2,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,5,NA,OP50,4/27/2022,237,NA,NA
JB,N2,5,3,NA,OP50,4/27/2022,238,NA,NA
JB,N2,5,5,NA,OP50,4/27/2022,238,NA,NA
JB,N2,5,5,NA,OP50,4/27/2022,238,NA,NA
JB,N2,5,6,NA,OP50,4/27/2022,238,NA,NA
JB,N2,5,4,NA,OP50,4/27/2022,238,NA,NA
JB,N2,5,5,NA,OP50,4/27/2022,238,NA,NA
JB,N2,5,5,NA,OP50,4/27/2022,238,NA,NA
JB,N2,5,5,NA,OP50,4/27/2022,238,NA,NA
JB,N2,5,4,NA,OP50,4/27/2022,238,NA,NA
JB,N2,5,5,NA,OP50,4/27/2022,238,NA,NA
JB,cest-1.2,30,7,NA,OP50,4/27/2022,239,NA,NA
JB,cest-1.2,30,3,NA,OP50,4/27/2022,239,NA,NA
JB,cest-1.2,30,3,NA,OP50,4/27/2022,239,NA,NA
JB,cest-1.2,30,3,NA,OP50,4/27/2022,239,NA,NA
JB,cest-1.2,30,2,NA,OP50,4/27/2022,239,NA,NA
JB,cest-1.2,30,6,NA,OP50,4/27/2022,239,NA,NA
JB,cest-1.2,30,3,NA,OP50,4/27/2022,239,NA,NA
JB,cest-1.2,30,1,NA,OP50,4/27/2022,240,NA,NA
JB,cest-1.2,30,2,NA,OP50,4/27/2022,240,NA,NA
JB,cest-1.2,30,4,NA,OP50,4/27/2022,240,NA,NA
JB,cest-1.2,30,2,NA,OP50,4/27/2022,240,NA,NA
JB,cest-1.2,30,2,NA,OP50,4/27/2022,240,NA,NA
JB,cest-1.2,30,3,NA,OP50,4/27/2022,240,NA,NA
JB,cest-1.2,30,4,NA,OP50,4/27/2022,240,NA,NA
JB,cest-1.2,30,2,NA,OP50,4/27/2022,240,NA,NA
JB,cest-1.2,30,2,NA,OP50,4/27/2022,240,NA,NA
JB,N2,30,3,NA,OP50,4/27/2022,241,NA,NA
JB,N2,30,4,NA,OP50,4/27/2022,241,NA,NA
JB,N2,30,4,NA,OP50,4/27/2022,241,NA,NA
JB,N2,30,6,NA,OP50,4/27/2022,241,NA,NA
JB,N2,30,5,NA,OP50,4/27/2022,241,NA,NA
JB,N2,30,7,NA,OP50,4/27/2022,241,NA,NA
JB,N2,30,8,NA,OP50,4/27/2022,241,NA,NA
JB,N2,30,5,NA,OP50,4/27/2022,242,NA,NA
JB,N2,30,4,NA,OP50,4/27/2022,242,NA,NA
JB,N2,30,3,NA,OP50,4/27/2022,242,NA,NA
JB,N2,30,5,NA,OP50,4/27/2022,242,NA,NA
JB,N2,30,3,NA,OP50,4/27/2022,242,NA,NA
JB,N2,30,5,NA,OP50,4/27/2022,242,NA,NA
JB,N2,30,7,NA,OP50,4/27/2022,242,NA,NA
JB,N2,30,5,NA,OP50,4/27/2022,242,NA,NA
JB,N2,30,3,NA,OP50,4/27/2022,242,NA,NA
JB,cest-1.2,0,5,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,3,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,6,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,7,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,5,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,2,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,5,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,4,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,4,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,2,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,3,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,2,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,3,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,2,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,5,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,1,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,2,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,5,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,2,NA,OP50,5/9/2022,247,NA,NA
JB,cest-1.2,0,1,NA,OP50,5/9/2022,247,NA,NA
JB,N2,0,5,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,6,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,5,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,5,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,3,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,4,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,4,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,5,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,1,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,1,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,2,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,3,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,3,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,2,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,1,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,3,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,2,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,3,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,3,NA,OP50,5/9/2022,249,NA,NA
JB,N2,0,6,NA,OP50,5/9/2022,249,NA,NA
JB,cest-1.2,5,3,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,2,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,3,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,2,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,1,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,4,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,2,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,2,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,4,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,4,NA,OP50,5/9/2022,250,NA,NA
JB,cest-1.2,5,2,NA,OP50,5/9/2022,251,NA,NA
JB,cest-1.2,5,4,NA,OP50,5/9/2022,251,NA,NA
JB,cest-1.2,5,2,NA,OP50,5/9/2022,251,NA,NA
JB,cest-1.2,5,2,NA,OP50,5/9/2022,251,NA,NA
JB,cest-1.2,5,3,NA,OP50,5/9/2022,251,NA,NA
JB,cest-1.2,5,2,NA,OP50,5/9/2022,251,NA,NA
JB,cest-1.2,5,2,NA,OP50,5/9/2022,251,NA,NA
JB,cest-1.2,5,1,NA,OP50,5/9/2022,251,NA,NA
JB,cest-1.2,5,4,NA,OP50,5/9/2022,251,NA,NA
JB,cest-1.2,5,1,NA,OP50,5/9/2022,251,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,4,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,4,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,254,NA,NA
JB,N2,5,2,NA,OP50,5/9/2022,255,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,255,NA,NA
JB,N2,5,1,NA,OP50,5/9/2022,255,NA,NA
JB,N2,5,4,NA,OP50,5/9/2022,255,NA,NA
JB,N2,5,4,NA,OP50,5/9/2022,255,NA,NA
JB,N2,5,4,NA,OP50,5/9/2022,255,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,255,NA,NA
JB,N2,5,2,NA,OP50,5/9/2022,255,NA,NA
JB,N2,5,2,NA,OP50,5/9/2022,255,NA,NA
JB,N2,5,3,NA,OP50,5/9/2022,255,NA,NA
JB,cest-1.2,30,3,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,3,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,3,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,1,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,3,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,1,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,256,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,257,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,257,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,257,NA,NA
JB,cest-1.2,30,1,NA,OP50,5/9/2022,257,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,257,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,257,NA,NA
JB,cest-1.2,30,2,NA,OP50,5/9/2022,257,NA,NA
JB,cest-1.2,30,3,NA,OP50,5/9/2022,257,NA,NA
JB,cest-1.2,30,5,NA,OP50,5/9/2022,257,NA,NA
JB,cest-1.2,30,1,NA,OP50,5/9/2022,257,NA,NA
JB,N2,30,3,NA,OP50,5/9/2022,260,NA,NA
JB,N2,30,2,NA,OP50,5/9/2022,260,NA,NA
JB,N2,30,3,NA,OP50,5/9/2022,260,NA,NA
JB,N2,30,1,NA,OP50,5/9/2022,260,NA,NA
JB,N2,30,3,NA,OP50,5/9/2022,260,NA,NA
JB,N2,30,2,NA,OP50,5/9/2022,260,NA,NA
JB,N2,30,6,NA,OP50,5/9/2022,260,NA,NA
JB,N2,30,4,NA,OP50,5/9/2022,260,NA,NA
JB,N2,30,3,NA,OP50,5/9/2022,260,NA,NA
JB,N2,30,4,NA,OP50,5/9/2022,261,NA,NA
JB,N2,30,2,NA,OP50,5/9/2022,261,NA,NA
JB,N2,30,2,NA,OP50,5/9/2022,261,NA,NA
JB,N2,30,1,NA,OP50,5/9/2022,261,NA,NA
JB,N2,30,2,NA,OP50,5/9/2022,261,NA,NA
JB,N2,30,1,NA,OP50,5/9/2022,261,NA,NA
JB,N2,30,1,NA,OP50,5/9/2022,261,NA,NA
JB,N2,30,3,NA,OP50,5/9/2022,261,NA,NA
JB,N2,0,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,5,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,6,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,2,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,1,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,2,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,2,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,5,NA,OP50,6/10/2022,266,NA,NA
JB,N2,0,4,NA,OP50,6/10/2022,267,NA,NA
JB,N2,0,3,NA,OP50,6/10/2022,267,NA,NA
JB,N2,0,4,NA,OP50,6/10/2022,267,NA,NA
JB,N2,0,2,NA,OP50,6/10/2022,267,NA,NA
JB,N2,0,2,NA,OP50,6/10/2022,267,NA,NA
JB,N2,0,2,NA,OP50,6/10/2022,267,NA,NA
JB,N2,0,4,NA,OP50,6/10/2022,267,NA,NA
JB,N2,0,2,NA,OP50,6/10/2022,267,NA,NA
JB,N2,0,3,NA,OP50,6/10/2022,267,NA,NA
JB,N2,0,1,NA,OP50,6/10/2022,267,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,1,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,1,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,1,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/10/2022,268,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,0,3,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,0,1,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/10/2022,269,NA,NA
JB,cest-1.2,0,2,NA,OP50,6/10/2022,269,NA,NA
JB,N2,5,2,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,4,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,2,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,4,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,1,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,1,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,4,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,3,NA,OP50,6/10/2022,266,NA,NA
JB,N2,5,2,NA,OP50,6/10/2022,267,NA,NA
JB,N2,5,4,NA,OP50,6/10/2022,267,NA,NA
JB,N2,5,8,NA,OP50,6/10/2022,267,NA,NA
JB,N2,5,3,NA,OP50,6/10/2022,267,NA,NA
JB,N2,5,2,NA,OP50,6/10/2022,267,NA,NA
JB,N2,5,3,NA,OP50,6/10/2022,267,NA,NA
